time,patch,S_visitor,S_resident_home,S_resident_away,I_visitor,I_resident_home,I_resident_away,P_visitor,P_resident_home,P_resident_away,incidence_resident,incidence_traveller
641,2,58,318,54,14,113,11,0,3,1,0,1
641,3,50,291,46,10,139,21,0,3,0,0,0
641,4,54,271,51,14,148,24,1,6,0,1,0
642,0,53,386,55,25,52,4,0,3,0,1,0
642,1,44,361,46,16,74,16,0,3,0,0,0
642,2,54,323,50,18,111,12,0,3,1,0,0
642,3,51,288,51,10,133,25,0,3,0,0,0
642,4,46,275,46,16,145,28,1,6,0,1,0
643,0,39,379,62,17,52,4,1,3,0,1,0
643,1,54,366,43,13,74,14,0,3,0,0,0
643,2,53,319,55,16,112,10,0,4,0,0,0
643,3,64,282,56,13,137,21,0,4,0,2,0
643,4,51,275,45,14,150,24,0,5,1,1,0
644,0,42,385,56,15,48,8,1,3,0,0,0
644,1,51,365,44,16,75,13,1,3,0,0,1
644,2,52,318,54,18,112,12,0,4,0,1,1
644,3,60,282,56,17,133,24,0,5,0,0,1
644,4,48,278,43,16,147,25,0,5,2,0,0
645,0,44,376,64,14,53,4,2,3,0,1,0
645,1,60,368,41,14,74,14,1,3,0,0,0
645,2,56,325,47,19,112,12,0,4,0,1,0
645,3,51,278,58,12,136,23,0,5,0,2,0
645,4,43,278,44,16,149,22,0,4,3,0,0
646,0,50,375,65,17,50,7,2,3,0,0,0
646,1,51,358,52,15,75,13,1,2,0,0,0
646,2,57,330,41,20,110,15,0,4,0,1,0
646,3,47,282,53,15,139,21,0,5,0,2,0
646,4,45,283,39,13,147,24,0,4,3,0,0
647,0,43,384,57,19,50,6,1,3,0,0,0
647,1,52,358,52,17,78,10,0,2,0,0,0
647,2,54,334,37,19,106,19,0,4,0,0,0
647,3,45,285,52,17,136,21,0,6,0,0,0
647,4,42,284,38,10,146,26,0,5,1,2,1
648,0,44,391,51,19,51,4,1,3,0,0,0
648,1,42,361,49,19,79,9,0,2,0,0,0
648,2,45,332,39,20,103,22,0,3,1,0,0
648,3,46,282,53,17,135,24,1,6,0,2,0
648,4,43,295,28,13,142,29,0,5,1,0,0
649,0,41,383,58,26,52,4,1,3,0,1,0
649,1,50,361,50,20,77,10,0,2,0,0,0
649,2,52,325,46,19,100,26,0,3,0,1,0
649,3,50,279,57,21,134,24,0,5,1,0,0
649,4,49,292,31,8,141,30,1,5,1,0,0
650,0,47,382,58,26,52,5,1,3,0,1,0
650,1,44,359,51,19,76,12,1,2,0,1,0
650,2,52,327,44,17,102,24,0,3,0,1,0
650,3,53,286,50,18,137,21,0,4,2,1,0
650,4,45,285,38,8,145,26,1,5,1,0,1
651,0,45,379,60,24,50,8,2,3,0,1,0
651,1,48,347,63,18,78,10,1,2,0,0,0
651,2,54,336,35,11,110,16,0,3,0,0,0
651,3,56,286,50,13,141,18,0,2,3,1,0
651,4,48,279,43,10,148,24,1,5,1,2,0
652,0,49,378,61,14,51,7,1,3,0,1,0
652,1,52,349,60,17,77,12,1,2,0,1,0
652,2,51,324,48,16,108,17,0,2,1,0,0
652,3,51,295,41,15,137,22,0,3,2,0,0
652,4,54,275,47,13,155,17,2,5,1,0,0
653,0,46,377,62,17,51,7,1,3,0,0,0
653,1,58,355,54,15,73,16,0,2,0,0,0
653,2,46,318,54,17,112,13,0,2,1,0,0
653,3,53,298,41,13,131,25,0,4,1,0,0
653,4,61,269,53,14,157,15,2,5,1,1,0
654,0,54,382,57,20,50,8,0,3,0,0,0
654,1,64,361,49,11,74,15,0,1,0,0,0
654,2,37,310,63,17,108,16,0,2,1,0,0
654,3,55,300,40,12,133,22,0,4,1,0,0
654,4,55,266,56,15,158,14,2,6,0,1,0
655,0,52,381,58,25,51,7,0,3,0,1,0
655,1,56,359,51,14,74,15,0,1,0,0,0
655,2,41,313,59,16,105,20,0,2,1,1,0
655,3,57,299,42,10,129,25,0,4,1,1,0
655,4,56,273,52,19,154,17,2,4,0,0,0
656,0,55,376,63,22,49,8,2,3,1,0,0
656,1,58,360,50,16,72,17,0,1,0,1,0
656,2,42,320,53,16,107,18,1,2,0,0,0
656,3,56,293,48,9,132,21,0,4,2,2,0
656,4,52,276,49,21,151,20,0,4,0,0,0
657,0,50,370,71,21,47,9,2,2,1,0,1
657,1,61,362,48,13,73,16,0,1,0,1,0
657,2,37,331,44,24,104,19,1,1,1,0,1
657,3,50,299,42,12,130,24,0,4,1,0,0
657,4,56,277,49,21,148,23,0,3,0,0,0
658,0,55,369,72,23,46,10,2,3,0,0,0
658,1,64,352,59,16,74,14,0,1,0,0,0
658,2,46,324,51,24,100,22,0,2,1,0,0
658,3,58,294,48,12,127,26,0,4,1,0,0
658,4,63,270,56,21,147,24,0,3,0,0,0
659,0,54,372,68,24,47,10,1,3,0,1,0
659,1,56,352,58,18,79,10,0,1,0,1,0
659,2,50,331,44,15,101,21,0,3,0,0,0
659,3,56,298,43,11,127,27,0,4,1,2,0
659,4,54,266,57,23,151,23,0,3,0,3,0
660,0,45,373,67,28,49,7,0,4,0,0,1
660,1,60,353,55,18,78,13,0,1,0,1,0
660,2,45,329,47,12,104,17,0,3,0,0,0
660,3,56,301,41,11,130,23,0,5,0,0,0
660,4,52,276,48,17,147,26,0,3,0,0,0
661,0,36,375,65,21,47,9,0,3,1,0,0
661,1,46,353,54,15,81,11,0,1,0,0,0
661,2,52,331,44,12,103,19,3,3,0,1,0
661,3,61,304,40,13,130,21,0,4,1,0,0
661,4,50,282,42,19,153,20,0,2,1,2,1
662,0,46,372,68,18,49,7,0,3,1,0,0
662,1,48,350,57,17,80,13,0,0,0,1,0
662,2,56,324,51,16,104,18,3,3,0,1,0
662,3,56,300,44,18,128,23,0,3,2,0,0
662,4,61,277,47,14,151,22,1,2,1,0,0
663,0,40,386,55,23,47,9,0,2,1,0,1
663,1,49,349,61,19,75,15,0,0,0,0,0
663,2,46,332,44,20,105,17,3,2,0,0,0
663,3,49,304,39,18,125,27,0,4,1,2,0
663,4,60,279,45,14,147,26,0,2,1,2,0
664,0,49,387,54,22,46,11,0,2,0,1,0
664,1,51,354,55,18,79,12,0,0,0,1,0
664,2,46,328,48,21,106,16,2,2,0,0,0
664,3,52,308,36,17,117,34,0,4,1,0,0
664,4,45,274,50,18,150,23,0,2,1,1,1
665,0,56,389,52,22,46,11,0,1,1,0,0
665,1,52,357,52,14,78,13,0,0,0,0,0
665,2,44,322,53,17,111,12,2,1,1,1,0
665,3,49,301,45,10,119,30,0,5,0,0,0
665,4,51,275,50,16,159,13,1,2,1,0,0
666,0,51,389,53,20,45,10,0,2,1,0,0
666,1,50,354,55,16,81,10,0,0,0,0,0
666,2,42,323,54,16,108,13,2,2,0,0,0
666,3,41,301,45,12,120,29,0,5,0,1,0
666,4,62,285,39,14,157,16,0,2,1,2,0
667,0,51,388,54,19,44,11,0,2,1,0,0
667,1,44,353,56,17,80,10,1,1,0,1,0
667,2,42,325,53,9,106,14,1,1,1,0,0
667,3,43,308,38,14,128,21,1,5,0,0,0
667,4,58,286,37,13,158,16,0,2,1,1,0
668,0,53,381,61,18,44,11,0,1,2,0,0
668,1,48,358,51,16,80,10,1,1,0,0,1
668,2,44,323,55,11,109,11,1,1,1,0,0
668,3,37,309,38,15,128,19,1,6,0,0,0
668,4,59,283,36,11,158,20,1,2,1,3,0
669,0,55,383,58,21,48,8,0,2,1,1,0
669,1,44,357,52,14,80,10,1,1,0,0,0
669,2,38,330,48,10,107,13,0,1,1,0,0
669,3,42,307,38,16,132,17,1,6,0,2,0
669,4,56,279,39,7,159,20,1,2,1,1,0
670,0,51,387,55,15,49,6,1,2,1,0,1
670,1,45,362,48,14,81,8,0,1,0,0,0
670,2,37,334,44,13,106,14,0,2,0,0,0
670,3,42,310,35,16,129,20,0,5,1,1,0
670,4,49,274,42,11,160,21,1,3,0,3,0
671,0,51,388,54,13,50,5,1,2,1,1,0
671,1,52,363,48,15,83,5,0,1,0,0,0
671,2,40,336,44,9,106,13,0,1,0,0,0
671,3,42,305,40,10,129,20,0,5,1,1,0
671,4,46,273,45,14,162,18,1,2,0,1,0
672,0,51,392,51,15,46,8,1,2,1,0,0
672,1,45,371,41,18,77,10,0,1,0,0,0
672,2,46,335,48,13,102,14,0,1,0,1,0
672,3,45,302,42,8,131,19,0,5,1,2,0
672,4,38,276,43,13,164,16,1,1,0,1,0
673,0,54,391,52,19,46,8,1,3,0,0,1
673,1,44,368,45,13,76,9,0,2,0,0,1
673,2,44,332,49,12,103,15,0,1,0,2,0
673,3,47,301,41,9,137,15,0,5,1,2,0
673,4,39,276,41,15,161,21,0,1,0,0,0
674,0,53,397,47,16,46,7,1,3,0,0,0
674,1,42,370,43,13,74,11,1,2,0,0,0
674,2,41,337,44,13,106,12,0,1,0,0,0
674,3,45,305,37,10,138,14,0,4,2,0,0
674,4,31,277,41,11,162,19,0,1,0,1,0
675,0,46,393,50,22,46,8,1,3,0,1,0
675,1,41,374,39,14,75,10,1,2,0,0,0
675,2,49,332,49,11,107,11,0,1,0,3,0
675,3,40,303,39,12,138,15,0,3,2,1,0
675,4,39,276,38,7,163,22,0,1,0,4,0
676,0,43,389,55,22,49,4,0,2,1,1,0
676,1,43,376,37,14,70,15,1,2,0,0,0
676,2,46,327,54,14,103,15,0,1,0,0,0
676,3,43,303,40,14,135,18,0,4,0,1,0
676,4,49,277,38,8,165,20,0,0,0,1,0
677,0,43,385,58,18,48,6,0,2,1,0,0
677,1,57,374,38,15,75,11,1,2,0,1,0
677,2,52,330,51,16,102,16,0,1,0,0,1
677,3,47,295,48,11,135,18,0,4,0,0,1
677,4,40,269,44,10,168,19,0,0,0,3,1
678,0,49,388,55,17,49,5,0,3,0,0,0
678,1,57,378,35,19,74,11,0,2,0,0,0
678,2,43,327,55,18,104,13,0,1,0,0,0
678,3,50,289,53,8,127,27,0,4,0,1,0
678,4,42,269,43,13,168,19,0,1,0,1,0
679,0,50,393,50,23,47,7,0,2,1,0,0
679,1,65,378,35,18,71,14,0,2,0,0,0
679,2,41,329,53,21,106,11,0,1,0,1,0
679,3,46,283,60,4,121,33,0,3,0,1,0
679,4,41,270,45,17,165,18,1,2,0,0,0
680,0,53,399,43,18,49,6,1,2,1,1,0
680,1,52,369,44,19,74,11,1,2,0,0,0
680,2,35,334,49,17,105,11,0,1,0,0,0
680,3,42,292,49,8,134,22,0,2,1,2,0
680,4,41,277,38,9,162,21,1,1,1,1,0
681,0,50,384,58,15,48,7,1,2,1,0,0
681,1,50,366,47,24,76,9,0,2,0,0,0
681,2,43,329,51,16,108,11,0,1,0,3,0
681,3,52,296,45,5,135,21,0,3,0,0,0
681,4,47,275,41,11,159,23,1,1,1,0,0
682,0,42,390,52,15,47,8,1,2,1,1,1
682,1,50,362,50,17,75,11,0,1,1,1,0
682,2,47,327,52,18,113,7,0,1,0,1,0
682,3,48,297,42,9,138,20,0,3,0,2,0
682,4,48,276,39,12,157,25,2,2,1,1,0
683,0,49,394,49,17,44,10,0,3,0,0,0
683,1,49,365,47,18,71,15,0,2,0,0,0
683,2,40,332,46,17,115,6,0,1,0,1,0
683,3,41,290,50,11,137,19,0,4,0,0,0
683,4,51,281,38,12,153,25,0,3,0,0,0
684,0,45,384,60,16,48,5,0,2,1,0,0
684,1,50,355,56,16,72,15,0,2,0,1,0
684,2,47,336,41,15,112,9,1,2,0,1,1
684,3,47,290,51,11,137,18,1,3,1,1,0
684,4,58,281,39,10,156,21,0,3,0,0,0
685,0,45,383,61,18,47,6,0,3,0,0,0
685,1,43,356,54,21,74,14,0,2,0,1,0
685,2,45,329,47,16,110,12,2,2,0,1,0
685,3,50,293,48,16,132,23,0,3,1,0,0
685,4,60,288,33,14,146,30,0,2,1,0,0
686,0,45,390,55,20,42,10,0,2,1,0,0
686,1,39,360,49,30,79,10,0,2,0,1,0
686,2,43,328,48,13,105,17,1,2,0,0,0
686,3,51,291,49,16,127,29,0,4,0,1,1
686,4,56,287,33,19,144,32,1,3,1,0,0
687,0,46,381,64,19,45,7,0,2,1,0,0
687,1,51,358,51,23,80,9,0,2,0,0,0
687,2,47,319,58,11,103,18,1,2,0,0,0
687,3,56,286,55,16,129,26,0,3,1,0,0
687,4,62,286,34,23,144,32,2,3,1,0,0
688,0,42,390,56,17,47,5,0,2,0,0,0
688,1,49,361,48,24,83,6,0,2,0,1,0
688,2,40,326,51,11,104,17,1,2,0,0,0
688,3,50,295,47,17,131,25,0,1,1,2,0
688,4,58,283,37,20,139,36,1,4,1,2,0
689,0,42,383,64,23,48,3,0,2,0,0,0
689,1,65,361,49,19,84,4,0,2,0,0,0
689,2,41,322,55,9,105,16,1,2,0,0,0
689,3,57,292,49,13,136,21,0,1,1,1,0
689,4,54,278,42,13,142,33,1,4,1,1,0
690,0,34,394,53,15,48,3,0,2,0,0,0
690,1,55,366,45,24,83,4,0,2,0,0,0
690,2,47,330,48,9,101,20,1,1,0,0,0
690,3,42,294,48,15,132,24,0,2,0,0,0
690,4,48,288,32,12,151,24,0,4,1,1,1
691,0,39,401,46,15,46,4,0,2,1,0,0
691,1,56,360,52,21,79,7,0,2,0,0,0
691,2,49,325,54,8,100,20,1,1,0,0,0
691,3,46,291,49,14,140,18,0,2,0,3,0
691,4,49,284,38,10,153,19,1,5,1,1,0
692,0,44,395,53,18,43,7,0,2,0,0,0
692,1,49,360,52,24,77,9,0,2,0,1,0
692,2,46,328,51,8,99,21,1,1,0,1,0
692,3,46,294,45,20,133,26,0,2,0,2,0
692,4,53,286,37,12,152,19,0,5,1,1,0
693,0,46,386,62,14,40,10,0,2,0,0,0
693,1,54,364,48,25,73,13,0,2,0,0,0
693,2,42,331,52,10,99,17,1,1,0,0,0
693,3,53,299,39,18,135,24,0,3,0,1,0
693,4,48,281,42,17,151,20,0,5,1,1,0
694,0,39,388,60,15,39,11,0,2,0,0,0
694,1,54,357,53,25,75,13,0,2,0,2,0
694,2,44,332,51,10,96,20,1,1,0,0,0
694,3,51,297,41,15,142,17,0,3,0,1,0
694,4,56,286,39,17,148,21,0,5,1,2,0
695,0,51,382,65,16,40,11,0,2,0,0,0
695,1,57,347,62,22,73,15,0,3,0,0,1
695,2,48,335,49,11,99,16,1,1,0,0,1
695,3,53,295,45,14,140,16,0,4,0,0,0
695,4,59,279,47,13,150,18,0,5,1,1,0
696,0,48,381,66,16,38,13,1,1,1,0,0
696,1,60,346,63,27,74,13,1,3,1,0,0
696,2,52,334,50,15,98,17,2,1,0,0,0
696,3,55,299,41,19,140,16,0,3,1,1,0
696,4,55,276,50,10,140,28,0,5,1,0,0
697,0,50,371,76,14,39,12,2,0,2,0,0
697,1,57,339,69,27,78,10,1,3,1,1,0
697,2,54,334,50,17,97,18,3,1,0,0,1
697,3,51,303,37,17,138,18,0,2,2,1,0
697,4,67,278,47,13,139,30,0,5,1,1,0
698,0,56,377,71,18,41,10,2,0,1,0,0
698,1,51,350,60,22,74,12,0,3,1,0,0
698,2,63,326,58,15,96,19,3,1,0,0,0
698,3,47,302,38,13,136,20,1,2,2,0,0
698,4,62,273,52,16,146,23,0,4,2,1,1
699,0,58,385,63,20,44,7,2,0,1,0,0
699,1,51,353,58,22,72,14,0,2,1,0,0
699,2,54,322,62,15,99,16,3,1,0,0,0
699,3,49,298,43,13,132,23,1,2,2,1,0
699,4,63,276,49,13,146,23,0,4,2,0,0
700,0,48,397,52,24,42,8,1,0,1,0,0
700,1,44,365,47,23,70,15,0,3,0,0,0
700,2,47,323,60,19,98,18,2,1,0,1,0
700,3,50,296,46,14,130,25,1,2,1,0,0
700,4,57,283,41,14,142,28,0,4,2,1,0
701,0,54,391,59,26,40,9,1,1,0,0,0
701,1,48,362,50,18,69,16,0,3,0,1,1
701,2,44,319,64,22,98,18,0,1,0,0,0
701,3,56,300,43,15,131,23,0,2,1,1,0
701,4,56,282,42,15,139,30,0,7,0,0,0
702,0,49,382,67,20,41,9,1,1,0,1,0
702,1,45,362,49,15,73,13,0,3,0,1,0
702,2,51,323,61,26,99,16,0,1,0,0,0
702,3,61,305,39,10,129,24,0,2,1,0,0
702,4,51,282,41,13,148,22,0,7,0,1,0
703,0,55,393,56,14,36,14,1,1,0,0,0
703,1,53,364,47,13,75,11,0,3,0,0,0
703,2,47,319,65,19,100,15,0,0,1,1,0
703,3,52,304,41,11,135,17,0,3,0,0,0
703,4,52,273,50,18,152,18,0,7,0,0,0
704,0,58,402,45,15,39,13,2,1,0,1,0
704,1,43,364,47,13,76,10,0,3,0,0,0
704,2,41,330,55,20,94,20,0,0,1,0,1
704,3,46,304,41,17,136,16,0,3,0,2,0
704,4,45,279,45,16,147,22,0,6,1,0,0
705,0,48,401,46,19,42,10,2,1,0,0,0
705,1,42,367,45,13,76,10,0,2,0,0,0
705,2,40,334,50,18,97,18,0,0,1,1,0
705,3,42,311,34,13,130,22,0,3,0,1,0
705,4,44,283,41,15,151,18,0,6,1,0,0
706,0,45,385,62,18,40,12,2,1,0,0,0
706,1,49,361,54,19,74,9,0,2,0,0,0
706,2,45,329,55,14,102,13,0,1,0,0,0
706,3,57,305,39,13,133,20,0,3,0,2,0
706,4,57,283,43,13,144,23,0,5,2,0,0
707,0,46,381,67,18,40,11,1,1,0,0,0
707,1,51,358,57,20,75,8,0,2,0,0,0
707,2,48,333,51,13,101,14,0,1,0,1,0
707,3,56,302,40,12,136,19,1,3,0,2,0
707,4,53,289,39,10,144,21,0,5,2,0,0
708,0,43,384,64,18,39,12,1,1,0,1,2
708,1,50,363,52,16,73,10,0,2,0,0,0
708,2,47,338,47,16,100,14,0,1,0,0,0
708,3,55,295,44,13,138,20,1,3,0,3,0
708,4,48,289,36,13,148,20,0,5,2,2,0
709,0,35,374,74,19,42,9,1,1,0,0,0
709,1,49,368,46,17,75,9,0,2,0,1,0
709,2,47,334,48,22,102,15,0,1,0,4,0
709,3,50,293,45,11,135,24,1,3,0,1,0
709,4,62,297,30,14,140,26,0,5,2,0,0
710,0,34,378,71,19,42,8,1,1,0,0,0
710,1,49,366,48,14,73,11,1,2,0,0,0
710,2,50,334,47,22,105,13,0,1,0,1,0
710,3,50,298,40,14,136,23,1,3,0,0,0
710,4,58,294,35,17,134,31,0,3,3,0,0
711,0,31,381,68,16,42,8,1,1,0,0,0
711,1,50,367,46,17,71,14,1,2,0,1,0
711,2,51,333,47,24,107,12,0,1,0,1,0
711,3,52,302,35,14,136,24,2,3,0,2,0
711,4,57,285,45,17,135,30,0,1,4,1,0
712,0,34,380,68,15,44,7,1,1,0,1,0
712,1,47,368,47,17,71,11,0,3,0,0,0
712,2,58,340,40,21,108,11,0,1,0,0,0
712,3,47,299,37,12,141,20,2,3,0,1,1
712,4,51,284,45,14,136,30,0,2,3,1,0
713,0,36,379,70,13,45,5,1,1,0,0,0
713,1,48,366,49,14,75,7,0,3,0,0,0
713,2,67,327,52,11,109,11,0,1,0,1,0
713,3,46,291,43,13,148,15,1,3,0,1,0
713,4,61,283,44,13,142,26,0,3,2,2,1
714,0,28,381,68,17,46,4,2,1,0,0,0
714,1,53,362,54,17,75,6,0,3,0,0,0
714,2,64,326,53,9,102,18,0,1,0,0,0
714,3,54,290,44,13,146,17,0,2,1,1,0
714,4,59,290,39,14,142,25,0,3,1,0,0
715,0,34,381,68,18,46,4,0,1,0,0,0
715,1,47,353,63,20,74,7,0,3,0,0,0
715,2,60,333,46,9,102,18,0,1,0,0,0
715,3,50,297,39,16,142,19,0,3,0,0,0
715,4,61,292,36,13,140,28,0,4,0,2,0
716,0,37,382,67,18,43,7,1,1,0,0,0
716,1,50,356,60,22,75,6,1,2,1,0,0
716,2,57,335,45,11,102,18,0,0,0,0,0
716,3,48,294,41,13,141,21,0,2,1,1,0
716,4,61,289,40,17,138,29,0,4,0,0,0
717,0,38,388,60,17,42,9,1,0,1,1,0
717,1,40,358,58,21,74,7,1,2,1,0,0
717,2,55,339,41,11,104,16,0,0,0,0,0
717,3,56,294,41,19,146,15,1,3,1,0,0
717,4,50,289,39,13,134,34,0,4,0,2,0
718,0,37,388,59,18,45,7,1,0,1,1,0
718,1,45,362,53,18,76,6,1,2,1,1,0
718,2,41,339,42,13,104,15,0,0,0,1,0
718,3,53,295,41,15,143,17,1,3,1,0,0
718,4,55,292,36,13,137,32,0,3,0,2,0
719,0,33,385,62,25,46,6,1,0,1,0,0
719,1,49,369,46,19,78,4,1,2,1,0,0
719,2,50,330,49,12,99,22,0,0,0,2,0
719,3,55,295,42,14,141,18,1,3,1,0,0
719,4,50,291,38,12,136,32,0,3,0,0,0
720,0,40,380,65,21,49,5,1,0,1,2,0
720,1,50,371,45,18,75,6,1,2,1,0,0
720,2,49,331,47,9,94,25,0,3,0,1,0
720,3,55,290,48,18,140,18,1,3,1,1,0
720,4,50,291,39,12,144,24,0,2,0,1,0
721,0,49,386,59,17,47,7,0,0,1,0,0
721,1,50,372,46,21,72,7,2,3,0,0,0
721,2,47,326,52,12,93,26,0,3,0,1,1
721,3,59,292,48,18,136,20,1,2,2,0,0
721,4,39,292,39,16,143,24,1,1,1,0,1
722,0,43,388,57,24,50,4,0,0,1,0,1
722,1,47,375,43,20,68,11,1,2,1,0,0
722,2,48,332,47,8,93,25,0,3,0,0,0
722,3,59,293,47,20,137,19,2,2,2,0,0
722,4,38,288,41,14,142,27,1,2,0,2,0
723,0,48,389,58,18,46,7,0,0,0,0,0
723,1,43,375,42,20,70,10,1,2,1,1,0
723,2,51,330,49,11,94,24,0,3,0,1,0
723,3,53,298,42,18,137,19,1,2,2,1,1
723,4,44,280,48,17,146,24,1,2,0,1,0
724,0,52,385,62,21,47,6,0,0,0,0,0
724,1,36,374,46,18,64,13,0,2,1,0,0
724,2,52,325,53,12,97,22,0,2,1,1,0
724,3,57,290,47,20,139,20,2,3,1,3,0
724,4,56,285,45,18,140,28,1,2,0,0,0
725,0,51,387,60,16,45,8,0,0,0,0,0
725,1,39,372,48,17,68,9,1,3,0,1,0
725,2,60,324,53,12,101,19,0,2,1,1,0
725,3,57,292,47,23,139,19,0,2,1,0,0
725,4,50,279,49,17,140,30,1,2,0,2,1
726,0,58,387,59,16,46,8,1,0,0,1,0
726,1,43,370,50,17,66,11,2,2,1,0,0
726,2,57,317,62,16,102,16,0,2,1,0,0
726,3,61,290,49,22,139,19,0,3,0,0,0
726,4,54,274,53,12,142,29,0,1,1,3,0
727,0,45,393,52,10,45,10,1,0,0,0,0
727,1,40,369,52,18,67,10,2,1,1,0,1
727,2,64,320,58,13,103,16,0,2,1,2,0
727,3,56,284,54,20,138,22,0,2,0,2,0
727,4,50,288,39,15,153,18,0,1,1,0,0
728,0,55,380,64,11,48,8,0,0,0,1,0
728,1,55,374,48,16,67,10,2,1,0,0,0
728,2,62,315,62,14,104,16,0,2,1,0,0
728,3,54,278,59,17,142,19,0,2,0,3,0
728,4,48,285,41,14,153,19,0,1,1,2,1
729,0,57,370,74,12,51,5,0,0,0,0,0
729,1,52,371,51,14,63,14,2,1,0,0,0
729,2,61,321,57,14,109,10,0,2,1,1,0
729,3,56,282,54,19,144,18,0,2,0,2,0
729,4,51,285,41,12,148,24,0,1,1,0,0
730,0,60,376,68,18,51,5,0,0,0,0,0
730,1,47,368,54,9,66,11,2,1,0,0,0
730,2,59,328,50,13,109,10,0,2,1,1,0
730,3,56,283,55,13,145,15,0,2,0,0,0
730,4,50,281,45,12,148,24,0,1,1,0,0
731,0,55,382,63,19,49,5,0,1,0,0,0
731,1,42,365,57,12,64,13,0,1,0,0,0
731,2,56,328,50,12,102,17,0,3,0,1,0
731,3,64,291,47,17,143,17,0,2,0,1,0
731,4,46,280,46,15,148,23,0,3,0,0,0
732,0,57,383,62,17,49,5,0,1,0,0,0
732,1,40,366,56,12,61,16,0,1,0,0,0
732,2,58,330,49,14,101,17,0,3,0,0,0
732,3,64,289,49,16,143,17,0,2,0,0,0
732,4,45,278,48,17,150,21,0,3,0,1,0
733,0,58,377,68,17,48,6,0,1,0,0,0
733,1,44,371,50,12,61,17,1,1,0,1,0
733,2,57,320,58,14,100,19,0,2,1,1,0
733,3,68,290,44,16,148,16,0,2,0,4,0
733,4,41,278,48,21,150,22,0,2,0,1,0
734,0,60,379,66,16,44,10,0,1,0,0,0
734,1,43,371,51,13,62,15,0,1,0,0,0
734,2,52,326,51,16,103,17,0,3,0,1,0
734,3,59,284,48,20,145,21,0,2,0,1,0
734,4,49,280,47,20,149,22,0,2,0,1,1
735,0,54,389,56,16,45,9,0,1,0,0,0
735,1,43,368,52,10,65,14,0,1,0,2,1
735,2,47,326,50,20,108,13,1,3,0,0,0
735,3,55,292,41,18,141,23,0,2,1,0,0
735,4,44,281,44,20,148,25,0,2,0,2,0
736,0,51,384,61,18,45,9,0,1,0,0,0
736,1,41,365,56,8,59,19,0,1,0,1,0
736,2,41,326,49,20,107,15,1,3,0,1,0
736,3,61,298,35,18,144,20,0,2,1,0,1
736,4,48,283,41,22,151,23,0,2,0,0,0
737,0,59,377,68,15,45,9,0,1,0,0,0
737,1,49,365,56,9,67,11,0,1,0,1,0
737,2,40,328,46,17,113,10,2,3,0,1,0
737,3,53,287,44,13,147,19,0,2,1,2,0
737,4,54,282,41,18,152,23,0,1,1,1,0
738,0,48,385,59,14,45,10,0,1,0,1,0
738,1,48,355,66,16,68,10,0,1,0,1,0
738,2,49,328,45,19,113,11,2,3,0,1,0
738,3,56,289,41,14,141,26,0,2,1,1,0
738,4,53,279,43,17,153,23,0,1,1,1,0
739,0,47,384,60,16,46,9,0,1,0,0,0
739,1,50,354,67,23,72,6,0,1,0,0,0
739,2,43,321,52,12,110,14,1,3,0,0,0
739,3,55,297,33,18,140,27,0,2,1,0,0
739,4,53,286,36,12,151,25,0,2,0,1,0
740,0,37,386,58,21,48,7,0,1,0,0,0
740,1,47,361,60,22,68,10,0,1,0,0,0
740,2,38,326,47,7,111,13,1,3,0,0,0
740,3,59,296,34,15,140,27,0,2,1,0,0
740,4,48,292,30,12,156,20,0,2,0,0,0
741,0,41,378,65,20,50,6,1,1,0,1,0
741,1,50,358,63,19,68,10,0,0,1,0,0
741,2,52,327,46,8,108,15,1,4,0,0,0
741,3,55,291,40,11,144,22,0,2,1,1,0
741,4,48,291,32,13,157,18,0,2,0,0,0
742,0,43,373,69,18,49,8,1,1,0,1,0
742,1,49,357,64,21,68,10,0,0,1,0,0
742,2,52,328,47,17,108,12,1,5,0,0,0
742,3,57,290,41,11,143,23,0,2,1,0,0
742,4,53,291,33,13,147,27,0,2,0,0,0
743,0,54,364,78,20,49,8,0,1,0,0,0
743,1,56,363,58,17,68,10,0,1,0,1,0
743,2,53,321,53,14,112,9,1,5,0,1,0
743,3,58,287,44,9,145,21,0,2,1,1,0
743,4,52,284,40,15,146,27,0,3,0,0,0
744,0,48,369,74,19,46,10,1,1,0,0,0
744,1,55,361,61,17,66,12,0,0,0,1,1
744,2,53,323,51,20,108,13,1,4,1,0,0
744,3,54,290,40,9,143,22,0,4,1,1,0
744,4,54,284,38,17,150,25,0,3,0,1,0
745,0,51,373,70,19,47,9,1,1,0,0,0
745,1,63,360,62,16,66,12,0,0,0,0,0
745,2,54,323,52,17,110,10,1,4,1,0,0
745,3,58,284,47,11,145,19,0,4,1,0,0
745,4,53,273,48,13,150,26,0,3,0,1,0
746,0,53,374,70,16,49,6,0,1,0,0,0
746,1,59,361,61,16,66,12,0,0,0,0,0
746,2,52,317,58,15,112,8,1,5,0,0,0
746,3,57,285,47,10,145,18,0,3,2,0,0
746,4,56,280,41,10,153,23,1,3,0,1,0
747,0,57,371,73,22,49,6,0,1,0,0,0
747,1,58,359,63,21,68,10,0,0,0,0,0
747,2,54,312,62,16,107,14,0,5,0,1,0
747,3,60,287,45,8,141,23,0,3,1,1,0
747,4,49,285,35,14,148,28,1,4,0,3,0
748,0,58,377,66,18,49,7,0,1,0,1,0
748,1,43,359,63,24,70,8,0,0,0,1,1
